,duration,erotism,rhythm,filmtv_id,humor,effort,year,critics_vote,public_vote,total_votes,tension,avg_vote
6367,128,1,3,9901,3,2,1970,7.82,7,92,3,7.6
6368,122,0,2,9902,2,1,1971,7.27,7,96,1,7.4
6369,97,0,3,9903,0,0,1979,7.17,7,29,4,7.1
6370,99,0,2,9904,1,0,1963,4,4,13,0,4.1
6371,115,2,2,9905,0,1,1992,6.33,6,78,2,6.1
6372,86,1,3,9906,3,3,1991,7.95,8,148,3,7.8
6373,170,0,2,9907,0,0,1947,6,6,7,2,5.8
6374,98,0,2,9908,3,0,1963,6.3,7,70,0,6.5
6375,117,1,2,9909,0,1,1946,7,7,6,2,6.9
6376,116,0,0,9910,0,0,1969,8,6,3,0,7
6377,109,0,3,9913,4,2,1992,7.43,7,280,2,7.5
6378,102,0,2,9914,0,0,1992,4.33,5,55,1,4.7
6379,79,0,3,9916,0,0,1992,5,5,34,2,5.1
6380,103,0,2,9917,1,0,1991,5,6,30,1,5.3
6381,112,0,3,9918,0,3,1942,7.8,8,61,2,7.9
6382,97,0,2,9920,1,1,1967,7.2,8,60,2,7.8
6383,80,0,2,9921,0,0,1955,4.5,6,5,1,5.1
6384,105,0,2,9922,1,0,1978,3,5,5,0,4.2
6385,80,0,2,9923,1,0,1980,3.67,3,21,0,3.6
6386,105,1,2,9924,0,0,1987,6.4,7,42,2,6.5
6387,91,1,2,9925,1,0,1992,4,5,3,0,4.5
6388,110,1,3,9927,0,1,1990,5.36,7,97,3,6
6389,159,0,2,9928,1,0,1967,4,5,3,0,4.5
6390,153,0,2,9929,0,1,1964,6,6,20,1,6.2
6391,97,0,2,9930,0,1,1970,6.5,7,12,2,7
6392,105,0,0,9932,0,0,1952,4,5,4,0,4.3
6393,101,0,2,9935,0,1,1962,6,8,9,1,7.1
6394,91,0,0,9936,0,0,1979,4,8,3,0,6
6395,101,1,3,9943,1,2,1936,8,8,10,2,7.8
6396,150,1,3,9944,0,3,1984,7.54,7,160,2,7.5
6397,100,2,2,9945,1,1,1993,2.83,3,57,1,2.9
6398,60,1,3,9946,3,1,1993,8,7,6,0,7.6
6399,63,0,2,9948,0,0,1917,7,7,19,2,6.9
6400,100,0,2,9950,0,0,1982,6,8,3,2,7
6401,110,1,1,9951,0,2,1950,7.92,7,98,2,7.7
6402,95,0,2,9952,1,0,1993,3.25,4,18,1,3.7
6403,90,1,2,9958,0,0,1991,6,6,3,2,5.8
6404,128,1,3,9959,1,2,1980,8.84,8,447,3,8.6
6405,110,0,2,9960,1,3,1973,8.31,8,85,1,8.1
6406,86,0,2,9962,1,0,1952,3,7,5,0,5
6407,100,1,2,9963,3,1,1973,3.5,5,20,1,4.2
6408,98,0,1,9966,0,0,1970,4,5,4,1,4.3
6409,93,0,2,9967,0,0,1967,5.33,5,9,1,5.1
6410,95,0,2,9968,1,0,1973,3.33,3,16,1,3.2
6411,89,0,2,9969,0,2,1968,6.75,7,11,2,7
6412,143,0,2,9971,2,0,1991,6,6,36,1,6
6413,81,0,3,9972,0,2,1992,6.6,7,43,3,6.9
6414,98,1,1,9974,1,3,1969,7.23,7,62,2,7.2
6415,85,1,2,9975,1,1,1947,5.33,4,7,2,4.8
6416,147,2,2,9976,0,5,1986,8.11,7,82,3,7.4
6417,111,1,2,9977,0,0,1992,6.4,6,43,2,6.2
6418,90,0,2,9978,0,0,1988,4,5,6,2,4.5
6419,98,0,2,9979,2,0,1983,6,7,7,1,6.5
6420,87,0,2,9980,1,0,1992,3.56,4,78,1,3.9
6421,118,0,2,9981,2,1,1992,7.08,7,135,1,7
6422,96,1,3,9982,4,1,1991,6.89,7,33,1,7.1
6423,94,1,3,9983,4,1,1989,7.36,7,299,2,7.4
6424,139,0,4,9985,3,3,1956,7.33,7,71,1,7.3
6425,92,0,0,9988,0,0,1969,4,9,3,0,6.5
6426,140,2,2,9991,1,0,1992,5.91,6,127,2,5.9
6427,100,0,0,9999,0,0,1947,8,7,5,0,7.5
6428,100,3,2,10001,1,0,1980,6.44,8,67,2,7.2
6429,90,0,2,10002,0,0,1961,4,4,5,1,4.2
6430,104,0,3,10005,1,0,1980,4.67,6,12,2,5.3
6431,107,0,2,10006,2,0,1966,6,6,13,0,6.2
6432,109,0,2,10007,0,2,1940,7.75,7,26,2,7.6
6433,80,0,2,10008,2,0,1986,5,6,48,0,5.7
6434,93,1,2,10010,1,0,1969,3.25,4,17,0,3.7
6435,105,1,2,10012,3,1,1970,5.75,7,6,1,6.4
6436,94,1,2,10013,1,2,1993,5.67,5,8,1,5.4
6437,102,1,3,10014,3,1,1994,5.38,5,87,1,5.4
6438,114,0,2,10015,1,1,1993,5,6,41,1,5.7
6439,99,1,2,10016,0,4,1993,7.81,8,217,3,8
6440,103,1,2,10017,0,3,1975,7.29,7,28,1,7.1
6441,120,1,3,10018,1,2,1993,7.5,8,149,3,7.6
6442,97,2,1,10021,1,0,1990,4,3,3,0,3.3
6443,85,0,2,10022,1,1,1969,4.5,4,10,1,4.2
6444,95,0,3,10023,0,0,1963,4.5,4,10,1,4.3
6445,95,0,2,10026,0,0,1949,5,1,3,1,3
6446,123,0,2,10027,2,0,1956,5.5,5,9,0,5.2
6447,104,0,0,10029,1,0,1992,5.23,6,128,1,5.6
6448,90,0,2,10031,2,0,1954,6.67,6,19,0,6.3
6449,92,0,0,10032,0,0,1978,4,6,6,0,4.8
6450,85,0,2,10033,0,0,1962,4,6,3,2,4.8
6451,150,0,3,10034,1,1,1987,7.81,8,196,2,7.7
6452,117,0,2,10035,1,1,1986,7,8,10,1,7.4
6453,120,0,2,10036,0,1,1993,6,7,5,3,6.5
6454,135,2,1,10037,0,0,1992,6.76,7,224,3,7
6455,102,0,2,10038,2,0,1993,4.75,5,31,1,4.8
6456,113,0,0,10041,0,0,1931,8,7,3,0,7.5
6457,123,0,2,10042,0,1,1977,6.38,5,27,2,5.8
6458,88,0,1,10043,1,0,1936,6,6,4,1,6.2
6459,101,0,0,10046,0,0,1947,6,6,3,0,5.8
6460,93,1,3,10047,2,0,1949,7,7,7,0,6.8
6461,108,0,0,10050,0,0,1977,4,7,7,0,5.4
6462,114,0,2,10052,2,0,1956,6,6,5,0,5.8
6463,80,0,3,10054,3,0,1930,8,7,4,0,7.7
6464,90,0,1,10056,0,2,1994,3.5,1,3,1,2.3
6465,176,0,2,10057,1,2,1976,7.9,8,68,3,7.9
6466,86,1,3,10059,2,0,1993,5,7,9,1,6
6467,89,1,3,10060,0,2,1938,8,8,52,3,8.1
6468,105,0,2,10061,0,3,1962,6,5,5,1,5.3
6469,110,0,3,10063,0,2,1985,8.13,8,169,4,7.9
6470,93,3,4,10064,3,3,1992,6.86,7,116,4,6.7
6471,110,1,1,10065,0,2,1993,5.4,6,57,2,5.8
6472,114,1,2,10066,0,1,1993,6,6,13,2,5.8
6473,82,3,3,10068,1,1,1976,5.33,6,27,3,5.8
6474,132,0,2,10072,2,0,1954,5,6,21,0,5.5
6475,116,0,2,10073,0,2,1984,4,6,4,1,5.2
6476,101,0,2,10074,1,0,1959,4,7,6,0,5.3
6477,86,0,3,10075,0,0,1988,8.33,7,46,3,7.7
6478,90,1,3,10077,4,2,1977,8.92,8,454,1,8.6
6479,109,0,2,10078,1,2,1967,8.05,8,147,3,7.9
6480,95,0,2,10079,0,1,1973,6.5,7,10,2,6.6
6481,82,0,2,10080,0,0,1964,3,5,6,1,3.8
6482,105,1,2,10081,2,0,1969,7.4,8,125,1,7.5
6483,95,1,2,10082,0,0,1960,4,4,9,1,4
6484,101,0,3,10083,0,0,1960,8,8,8,3,8.1
6485,126,0,3,10087,0,5,1946,9.22,7,169,2,8.3
6486,114,0,2,10088,1,1,1992,6.57,7,281,2,6.6
6487,89,0,3,10090,0,0,1987,6,4,10,1,5.1
6488,94,0,1,10095,2,0,1980,4,5,3,0,4.3
6489,101,0,2,10099,0,3,1948,7.4,8,51,3,7.5
6490,96,0,3,10100,0,2,1982,6.87,7,94,3,6.9
6491,123,2,4,10101,2,4,1970,7.3,7,42,4,7.3
6492,90,0,1,10104,0,0,1993,4,8,3,1,5.8
6493,112,0,3,10105,3,0,1994,7.35,7,142,2,7.3
6494,90,1,2,10106,0,0,1994,6,6,5,2,5.8
6495,117,1,2,10108,0,0,1993,5,7,13,1,5.8
6496,112,0,3,10111,1,1,1993,4.67,5,32,2,5
6497,154,1,3,10112,1,2,1993,6.82,7,199,3,6.8
6498,90,2,3,10113,2,2,1994,7.13,7,31,2,7.1
6499,120,0,3,10114,3,1,1976,7.27,7,151,2,7.1
6500,95,0,2,10115,1,0,1969,4,5,6,1,4.6
6501,94,0,2,10116,1,0,1961,4,6,3,0,5
6502,95,1,2,10117,1,0,1983,3.33,6,9,0,4.4
6503,90,0,2,10119,1,0,1965,3,5,4,1,3.8
6504,75,0,2,10120,0,0,1931,7.05,8,122,3,7.3
6505,85,0,0,10121,0,0,1951,4,2,3,0,3
6506,98,0,0,10123,0,0,1961,8.6,9,22,0,8.6
6507,85,0,1,10125,0,0,1962,4,6,5,2,4.8
6508,102,0,2,10126,0,0,1967,3,5,5,1,3.8
6509,101,0,2,10128,0,1,1973,4,5,3,1,4.5
6510,97,0,2,10134,1,0,1993,6,5,24,2,5.7
6511,109,1,3,10135,1,1,1990,7.9,8,205,2,7.7
6512,90,0,2,10136,0,0,1965,3,3,8,1,3.1
6513,123,1,4,10137,2,2,1977,7.4,7,111,2,7.2
6514,90,1,2,10139,0,0,1992,4,6,4,2,5.2
6515,112,2,2,10140,0,0,1987,7.33,7,12,3,7.2
6516,93,1,3,10142,4,2,1992,4.5,5,96,0,4.7
6517,103,2,3,10143,0,3,1991,5.5,6,27,3,5.8
6518,90,0,2,10145,0,1,1994,6,6,3,1,6
6519,83,0,2,10146,1,0,1988,4,4,4,0,4.2
6520,95,0,3,10147,0,0,1992,5.75,6,19,2,5.9
6521,140,1,1,10148,0,3,1960,8.6,7,167,2,7.9
6522,126,0,0,10149,0,0,1943,8,7,3,0,7.3
6523,123,0,0,10150,0,0,1944,6,5,4,0,5.3
6524,118,0,1,10152,1,0,1969,4,7,6,2,5.7
6525,100,1,2,10153,0,0,1993,3.75,4,23,1,3.7
6526,117,1,2,10157,1,0,1993,6.31,6,101,2,6.1
6527,129,0,2,10158,1,0,1993,5.7,7,93,2,6.1
6528,97,1,2,10159,0,0,1992,5.33,8,13,2,6.5
6529,134,0,2,10160,0,1,1942,7.67,8,37,1,7.7
6530,105,0,2,10164,1,0,1963,3,4,7,1,3.5
6531,91,0,2,10169,0,0,1983,5,7,6,1,5.9
6532,105,0,2,10171,1,1,1993,4.83,5,64,1,5.1
6533,91,1,2,10172,1,0,1971,2.2,3,22,0,2.8
6534,93,0,2,10173,0,0,1969,3.5,5,11,1,4.5
6535,90,0,2,10176,0,0,1935,6,5,9,2,5.3
6536,102,0,2,10177,0,0,1977,5.5,5,33,2,5.4
6537,110,0,2,10179,1,0,1971,3,4,10,0,3.3
6538,97,0,2,10180,1,0,1964,3,5,5,1,3.8
6539,101,1,2,10181,0,1,1986,6,6,3,2,6
6540,125,0,2,10183,1,3,1994,7.8,8,22,1,8
6541,110,1,2,10184,1,0,1994,3.4,3,39,0,3
6542,95,0,1,10185,0,0,1967,4,7,5,2,5.6
6543,107,0,2,10186,1,0,1980,6,6,6,1,6.1
6544,105,1,2,10190,1,3,1973,7,7,80,2,7
6545,102,1,2,10192,3,1,1982,3.85,5,134,0,4.4
6546,92,0,2,10194,0,0,1977,6,7,39,1,6.3
6547,98,1,2,10196,0,0,1972,4.86,6,55,1,5.6
6548,120,0,2,10197,0,0,1990,4,10,3,1,7
6549,93,0,1,10198,0,1,1952,6,7,3,2,6.3
6550,90,1,2,10201,1,0,1989,6,5,6,2,5.6
6551,113,0,2,10202,2,0,1988,5.86,6,35,1,6.1
6552,135,0,3,10203,3,1,1991,6.09,6,268,2,6.2
6553,88,1,2,10204,0,2,1992,8,7,11,2,7.6
6554,179,1,2,10205,1,0,1936,6.5,8,4,1,7.3
6555,100,2,2,10208,3,1,1988,6.67,7,198,1,7
6556,97,1,2,10209,0,0,1989,6,6,4,2,6.2
6557,116,0,4,10210,1,2,1978,5,5,25,3,4.8
6558,93,2,3,10211,1,2,1991,4.33,6,35,3,4.9
6559,88,0,2,10213,0,1,1994,6,6,4,2,6
6560,107,2,3,10215,1,1,1993,4.25,6,51,2,5.1
6561,100,0,2,10216,0,0,1956,6,7,10,2,6.4
6562,77,0,0,10223,0,0,1951,6,6,4,0,5.8
6563,90,0,3,10224,1,1,1927,6.17,6,14,1,6.3
6564,93,0,2,10227,0,0,1988,7,3,16,2,5.2
6565,119,1,2,10228,0,0,1952,7.71,8,39,1,7.6
6566,91,1,2,10229,1,1,1984,7.41,8,325,3,7.7
6567,110,2,2,10231,1,4,1966,8.07,8,247,3,7.8
6568,75,0,2,10232,1,0,1954,6,6,15,1,5.8
6569,120,0,3,10233,0,2,1940,7.75,8,14,1,7.8
6570,95,0,1,10234,0,0,1991,4,6,4,2,5
6571,111,1,2,10235,1,0,1993,2.43,3,54,0,2.7
6572,95,1,2,10237,0,2,1994,8,5,6,2,6.7
6573,93,0,2,10238,2,0,1994,4,7,10,0,5.3
6574,95,0,2,10240,1,0,1960,6,7,6,1,6.4
6575,90,0,3,10241,0,2,1932,8.86,9,47,3,8.8
6576,84,0,2,10242,1,0,1993,4,6,12,0,5.1
6577,90,0,0,10244,0,0,1965,6,5,3,0,5.3
6578,107,3,3,10246,0,0,1992,7.05,7,106,4,6.8
6579,112,0,3,10247,1,1,1973,8.2,8,82,2,7.9
6580,77,1,3,10248,0,2,1951,8,7,11,3,7.3
6581,120,0,3,10252,1,1,1974,5,6,55,3,5.4
6582,85,1,2,10253,1,1,1963,6.4,6,18,1,6.1
6583,98,1,1,10254,0,2,1991,5.17,6,13,1,5.4
6584,97,0,2,10255,2,0,1954,4.5,5,9,0,4.9
6585,97,1,3,10256,2,2,1961,6,7,16,2,6.3
6586,104,1,3,10257,0,0,1993,5,5,27,2,5
6587,110,1,2,10260,1,2,1991,6,7,24,3,6.3
6588,96,0,2,10261,0,4,1991,7.08,7,68,4,7
6589,118,1,3,10262,1,1,1991,7.71,8,387,4,7.6
6590,100,1,2,10263,0,0,1991,6.8,7,45,2,6.7
6591,96,0,4,10264,4,0,1929,7.33,6,13,0,6.6
6592,94,1,3,10265,3,0,1977,6.38,7,73,1,6.5
6593,95,1,2,10266,1,1,1954,6.5,7,11,2,6.5
6594,63,0,3,10267,1,3,1970,7.38,8,16,2,7.4
6595,120,0,2,10269,0,0,1991,6,6,3,2,5.8
6596,116,0,2,10270,3,0,1965,6.22,6,38,0,6.2
6597,105,1,2,10271,0,0,1992,4,5,18,2,4.4
6598,112,0,2,10272,1,0,1991,4,5,21,1,4.7
6599,90,0,1,10273,0,2,1993,6,7,6,2,6.4
6600,99,0,2,10274,1,0,1991,6,6,9,1,5.9
6601,102,0,2,10275,2,0,1959,6,5,4,0,5.3
6602,113,1,2,10277,0,3,1983,6.5,7,62,4,6.7
6603,85,1,2,10278,1,2,1990,7,7,57,1,6.8
6604,105,1,2,10283,1,2,1993,7.6,8,28,3,7.7
6605,116,1,2,10284,2,2,1993,5,7,7,2,6
6606,105,0,2,10286,0,1,1952,6.71,7,23,1,7
6607,109,0,0,10287,0,0,1948,6.67,8,4,0,7.3
6608,91,0,0,10290,0,0,1947,7,3,4,0,5
6609,93,2,3,10292,0,2,1986,5.33,6,31,4,5.5
6610,93,0,3,10293,0,3,1993,7.67,6,53,3,7
6611,107,1,2,10294,1,1,1982,5.33,6,5,2,5.4
6612,90,0,0,10295,0,0,1980,4,5,6,0,4.5
6613,115,0,2,10297,2,0,1976,7,6,13,0,6.4
6614,80,3,2,10298,2,2,1988,8,7,8,0,7.7
6615,96,0,2,10301,0,1,1990,6,6,10,2,6.2
6616,95,0,2,10302,1,0,1992,4,3,3,0,3.5
6617,132,1,2,10303,0,1,1993,6,6,46,2,6
6618,134,0,2,10305,0,1,1991,7,7,26,2,6.8
6619,112,0,2,10306,1,3,1965,7.06,8,77,3,7.6
6620,88,0,2,10308,1,0,1963,4,6,6,0,4.9
6621,103,0,3,10310,3,0,1950,7.92,7,62,0,7.5
6622,98,0,3,10311,3,0,1930,7.71,7,25,1,7.2
6623,96,0,1,10312,0,0,1993,2,8,3,1,4.8
6624,98,0,3,10313,2,0,1982,4.25,5,34,0,4.8
6625,107,0,2,10314,1,0,1971,5.33,4,10,1,4.8
6626,103,1,2,10315,3,0,1978,7.31,7,103,1,7.2
6627,90,0,2,10316,0,0,1972,6,4,6,2,4.9
6628,108,0,1,10317,0,4,1982,7.61,7,58,4,7.2
6629,103,1,2,10318,0,2,1981,5.2,6,9,1,5.4
6630,111,0,3,10321,2,2,1979,6.57,7,33,2,6.5
6631,117,1,1,10322,0,0,1989,4,4,5,1,3.8
6632,90,0,0,10324,0,2,1993,4,10,3,1,7
6633,96,0,3,10326,0,0,1995,5,7,4,1,6
6634,81,0,2,10327,0,0,1972,2.67,2,4,1,2.3
6635,88,0,2,10328,0,0,1970,3,6,4,1,4.3
6636,88,0,2,10329,1,0,1968,6,6,3,1,5.8
6637,89,1,2,10330,0,1,1992,6,6,6,1,5.9
6638,116,0,0,10331,0,0,1946,6,7,5,0,6.5
6639,101,0,3,10332,0,1,1969,5.25,5,14,2,5.3
6640,103,0,2,10343,2,0,1947,7,6,3,0,6.5
6641,93,0,0,10344,0,0,1953,6,6,4,0,6.2
6642,110,0,2,10345,0,0,1990,4.33,4,18,1,4.4
6643,105,0,2,10346,1,2,1987,6.13,6,33,1,6
6644,97,1,2,10347,1,0,1961,4,5,6,1,4.4
6645,116,1,2,10349,1,0,1993,7.5,6,18,3,6.8
6646,127,0,3,10350,1,0,1993,7.26,7,251,3,7.3
6647,90,2,3,10351,4,1,1992,6,7,5,2,6.3
6648,90,1,3,10352,0,2,1966,6.5,7,5,2,6.6
6649,187,2,2,10353,1,3,1993,7.67,7,13,2,7.2
6650,120,0,0,10355,0,0,1980,6,7,4,0,6.5
6651,180,0,1,10356,0,1,1984,6,8,3,1,7
6652,76,0,1,10357,0,4,1993,8.86,7,26,3,8.1
6653,98,2,2,10358,0,0,1969,6,5,4,2,5.5
6654,64,0,2,10359,0,3,1932,9.29,9,291,3,9.1
6655,116,1,3,10361,2,0,1993,7.06,8,174,3,7.4
6656,87,1,3,10362,1,2,1947,8.24,8,131,3,8.3
6657,100,1,3,10363,0,1,1986,6,6,5,1,6.2
6658,77,0,3,10366,3,0,1931,8.64,8,31,1,8.4
6659,108,1,2,10367,1,1,1991,6.33,7,10,2,6.5
6660,113,1,2,10368,0,2,1959,5,4,11,2,4.7
6661,96,1,2,10369,1,0,1981,5.6,5,49,3,5.1
6662,83,0,2,10370,0,3,1992,6,8,3,1,7
6663,115,1,3,10371,2,1,1983,6.67,7,13,1,6.9
6664,109,0,2,10372,1,0,1989,6,5,6,2,5.7
6665,84,0,1,10373,2,0,1989,6,5,27,0,5.7
6666,74,0,1,10375,0,0,1932,6.67,6,12,2,6.4
6667,105,0,3,10376,3,1,1974,8.08,7,196,1,7.5
6668,140,1,2,10377,1,0,1954,5,6,20,2,5.6
6669,127,0,2,10378,1,4,1992,6,7,14,3,6.5
6670,104,0,4,10379,0,3,1973,6,6,52,3,6.2
6671,94,2,2,10381,1,0,1973,4.9,5,63,0,5.2
6672,100,0,2,10382,3,0,1979,8,6,7,2,7.1
6673,102,0,3,10383,0,0,1991,5.33,7,26,3,5.9
6674,95,0,3,10384,0,0,1976,6.09,7,61,2,6.4
6675,104,1,2,10385,1,0,1988,3.17,3,57,0,3.3
6676,106,2,3,10388,2,3,1989,6.57,7,127,4,7
6677,100,0,2,10389,1,0,1979,6.67,7,33,1,6.8
6678,126,0,3,10390,0,2,1942,7.67,8,18,3,7.8
6679,90,0,2,10391,0,0,1982,4.88,5,44,2,5
6680,90,1,2,10395,1,0,1993,6,7,4,2,6.3
6681,138,0,2,10396,0,3,1992,8,7,3,3,7.5
6682,113,0,3,10397,0,2,1992,5.43,6,88,3,5.9
6683,120,2,2,10398,0,3,1993,8.13,6,23,3,7.3
6684,125,1,2,10399,2,0,1994,6.25,6,73,1,6.2
6685,130,0,3,10400,2,1,1993,6,6,115,2,6.2
6686,103,0,2,10401,1,0,1993,4,5,3,1,4.3
6687,106,3,2,10402,1,0,1993,4.2,5,41,2,4.4
6688,100,0,2,10403,0,2,1950,7.57,7,56,2,7.4
6689,99,0,2,10406,2,0,1966,4,6,5,1,5.1
6690,127,0,2,10407,0,3,1967,6,7,9,2,6.4
6691,95,0,2,10408,0,2,1971,8,7,4,2,7.3
6692,86,0,0,10410,0,0,1973,2,4,5,0,3.1
6693,110,0,1,10411,0,0,1954,3.5,7,7,3,5.1
6694,109,0,2,10412,0,2,1981,7.17,7,129,3,7
6695,83,0,2,10414,0,2,1941,6,7,10,2,6.3
6696,100,0,0,10415,0,0,1959,6.5,5,15,0,6
6697,93,1,4,10417,4,0,1976,6.67,5,9,3,5.8
6698,96,0,0,10419,0,0,1989,6.67,6,23,0,6.1
6699,108,0,2,10420,1,0,1969,4.25,4,10,2,4.1
6700,108,1,2,10421,1,4,1988,7.79,7,37,3,7.6
6701,103,0,2,10422,1,0,1961,4,5,6,2,4.5
6702,75,1,3,10423,0,3,1928,8.91,9,35,3,9
6703,77,0,0,10424,0,0,1933,7.25,7,27,0,7
6704,110,3,1,10427,0,0,1993,4.47,5,128,1,4.7
6705,89,0,1,10428,0,0,1991,3,3,4,1,3
6706,94,0,2,10429,1,0,1967,4.5,5,13,1,4.7
6707,94,0,2,10430,1,0,1974,4,6,6,1,5.1
6708,68,0,3,10434,4,0,1932,7.89,8,32,0,8
6709,112,0,2,10436,0,0,1968,6,7,9,2,6.3
6710,90,0,2,10437,0,0,1994,6,8,3,3,7
6711,122,0,3,10438,3,0,1960,6.8,7,35,2,7
6712,94,1,2,10440,1,0,1976,4,4,32,0,4
6713,98,0,0,10441,0,0,1978,6,7,3,0,6.5
6714,93,0,2,10443,1,0,1977,6,7,6,2,6.3
6715,130,3,2,10444,2,1,1976,5.22,5,64,1,5.3
6716,83,0,0,10449,0,0,1967,6,6,5,0,5.8
6717,120,0,2,10450,0,2,1994,8,10,3,2,9
6718,85,0,1,10451,1,0,1983,2.67,3,14,0,3.1
6719,124,2,2,10452,0,0,1992,5,6,69,3,5.4
6720,100,1,2,10453,1,0,1985,4,6,17,0,4.8
6721,90,1,2,10454,1,0,1987,3.83,5,58,0,4.2
6722,97,1,1,10455,1,2,1984,6.45,6,55,1,6.4
6723,98,2,2,10458,2,1,1991,4.5,4,12,2,4.3
6724,100,1,2,10459,2,0,1960,5.75,6,23,0,5.8
6725,102,1,3,10460,2,0,1984,5.7,6,105,1,5.8
6726,97,0,2,10467,2,0,1977,6.8,7,23,2,6.7
6727,99,0,2,10468,0,2,1947,6.71,7,23,3,6.8
6728,106,0,2,10469,1,3,1941,6,7,4,1,6.3
6729,73,0,0,10473,0,0,1932,6,6,4,0,6
6730,95,0,2,10475,0,1,1994,6.25,6,211,2,6.3
6731,102,0,2,10478,1,1,1993,4,6,4,2,5.2
6732,95,1,2,10479,1,1,1994,4.33,5,14,1,4.7
6733,85,0,2,10482,1,0,1972,3,2,4,1,2.3
6734,100,1,3,10484,1,1,1993,7.29,7,41,3,7.1
6735,87,0,2,10485,1,0,1992,4,5,12,0,4.7
6736,99,1,2,10486,1,0,1992,7.63,7,60,3,7.2
6737,97,0,3,10487,1,5,1938,8.36,8,76,3,8.1
6738,90,0,2,10488,2,0,1955,5.33,5,11,0,5
6739,92,1,1,10489,1,0,1988,3.33,4,14,0,3.8
6740,95,2,2,10490,2,0,1991,5.67,5,71,1,5.4
6741,100,1,2,10491,2,2,1964,8.04,8,114,1,8
6742,100,1,2,10492,0,0,1980,8,7,10,2,7.7
6743,82,0,3,10494,3,0,1982,8,6,6,1,6.8
6744,96,2,3,10496,1,2,1980,6.9,7,75,3,6.8
6745,90,0,2,10497,0,0,1964,6,6,15,1,6
6746,87,0,2,10499,0,0,1966,4,4,10,1,4
6747,119,3,1,10500,2,4,1978,7.3,7,29,3,7.2
6748,88,1,3,10501,2,2,1988,5.83,6,91,4,6
6749,89,1,2,10502,1,0,1990,7.06,6,91,3,6.5
6750,103,0,3,10503,3,0,1955,6.6,7,24,0,7
6751,91,0,2,10504,1,1,1974,6,5,6,1,5.7
6752,157,2,3,10505,2,3,1992,6.6,7,218,2,6.7
6753,89,1,2,10506,0,0,1992,6,8,3,2,7
6754,94,0,3,10508,3,0,1981,7.67,6,13,0,7
6755,118,1,2,10509,0,0,1955,4.33,6,13,2,5.1
6756,118,1,3,10511,0,2,1962,8.06,8,91,4,8.1
6757,113,0,2,10512,0,0,1982,3.33,4,23,0,3.7
6758,135,1,3,10513,1,0,1980,6.67,8,37,2,7.1
6759,100,0,2,10514,0,2,1965,8.38,8,49,3,8.2
6760,111,3,3,10516,2,4,1937,7.75,8,30,3,7.7
6761,97,0,2,10518,0,0,1979,6,6,38,3,6
6762,143,0,3,10521,0,2,1970,7,7,87,3,7.1
6763,94,0,0,10522,0,0,1956,6,6,5,0,6.1
6764,90,0,0,10523,0,0,1955,6,7,3,0,6.3
6765,90,0,3,10526,0,1,1932,8.89,9,40,3,8.9
6766,98,0,0,10532,0,0,1938,7.6,7,13,0,7.3
6767,120,0,2,10534,1,0,1976,4,6,6,1,4.8
6768,100,1,2,10536,2,1,1993,5.5,5,25,2,5.2
6769,110,0,2,10538,0,3,1967,6,6,27,2,5.8
6770,97,0,2,10540,0,1,1979,6,7,7,2,6.6
6771,92,0,3,10541,0,4,1925,8.58,9,60,3,8.6
6772,98,0,2,10543,2,0,1951,6,6,4,1,6
6773,89,0,4,10544,2,3,1990,6.4,7,48,4,6.5
6774,102,0,2,10547,0,0,1993,6.33,6,14,2,6.4
6775,94,1,1,10548,0,0,1993,4,4,3,2,4
6776,120,2,2,10549,0,3,1993,7.3,8,227,3,7.5
6777,101,0,2,10550,1,3,1945,8.43,9,143,2,8.5
6778,90,2,1,10551,1,2,1993,6.56,8,62,2,7.3
6779,106,1,2,10552,1,1,1990,6.67,7,15,1,6.6
6780,100,0,1,10555,0,3,1990,6,6,6,2,6.2
6781,108,0,2,10556,2,0,1965,6,5,10,0,5.3
6782,110,0,2,10557,0,0,1949,6.5,7,7,2,7
6783,100,1,2,10558,3,1,1947,8,8,11,0,7.8
6784,42,0,4,10559,4,2,1924,9.43,9,118,2,9.3
6785,106,0,2,10562,0,0,1964,7.86,7,37,2,7.6
6786,98,0,2,10564,0,0,1979,6.22,6,33,2,6.1
6787,95,1,2,10566,0,0,1945,6,7,6,1,6.3
6788,116,0,2,10567,0,3,1956,7.79,8,113,3,7.7
6789,120,1,2,10569,1,1,1993,6,7,63,3,6.3
6790,85,0,2,10572,0,0,1991,6,6,6,2,5.9
6791,93,0,2,10574,0,0,1989,6,4,10,1,4.9
6792,87,0,0,10576,0,0,1954,6,7,11,0,6.3
6793,87,0,0,10577,0,0,1971,6,7,11,0,6.4
6794,88,0,3,10578,0,1,1946,7.33,8,5,3,7.7
6795,106,1,3,10580,3,0,1978,8,7,11,0,7.4
6796,115,0,0,10583,0,0,1973,4,5,3,0,4.3
6797,69,0,0,10584,0,0,1932,8,8,4,0,7.8
6798,110,2,2,10586,1,0,1974,4.5,5,26,0,5
6799,92,1,2,10588,1,0,1978,3.25,5,44,1,4
6800,106,1,2,10589,1,0,1967,4,3,3,2,3.5
6801,84,2,2,10590,0,2,1992,5.4,5,8,2,5.4
6802,95,1,2,10592,1,2,1961,5.88,6,50,2,6
6803,102,3,2,10593,1,1,1993,3.33,4,35,1,3.8
6804,109,3,4,10594,2,3,1955,8,7,18,3,7.4
